"リソース","ラベル原文","タイプ","解説原文","日本語ラベル(人訳)","解説文(人訳)","文献1","文献2","文献3","通番","Score_1","Reason_1","Score_2","Reason_2","Score_3","Reason_3","Score_4","Reason_4","Score_5","Reason_5","Score_6","Reason_6","Score_7","Reason_7","Score_8","Reason_8"
"http://vocab.getty.edu/aat/300196130","electronic clocks","<clocks by movement>, clocks, <timepieces by form>, timepieces, <measuring devices for extent>, measuring devices (instruments), Measuring Devices (hierarchy name), Furnishings and Equipment (hierarchy name), Objects Facet","Clocks driven by tiny permanent-magnet synchronous motors and electronic circuitry.","電子時計","小さな永久磁石同期モーターおよび電子回路で駆動する時計。","ジャパンナレッジ[日本大百科全書（ニッポニカ）]
https://japanknowledge.com/psnl/display/?ph=1&kw=%E9%9B%BB%E5%AD%90%E6%99%82%E8%A8%88&lid=1001000161721","ジャパンナレッジ[日本国語大辞典]
https://japanknowledge.com/psnl/display/?ph=1&kw=%E9%9B%BB%E5%AD%90%E6%99%82%E8%A8%88&lid=200202ee364em7a875j2","ジャパンナレッジ[デジタル大辞泉]
https://japanknowledge.com/psnl/display/?lid=2001009751900",1897,,,,,,,,,,,,,,,,
"http://vocab.getty.edu/aat/300197847","mechanical clocks","<clocks by movement>, clocks, <timepieces by form>, timepieces, <measuring devices for extent>, measuring devices (instruments), Measuring Devices (hierarchy name), Furnishings and Equipment (hierarchy name), Objects Facet","Clocks whose recurring motion depends on mechanical, as opposed to electronic, devices, such as escapements, the swing of a pendulum, or the oscillation of a balance wheel and spring.","機械時計","脱進機、振り子、またはテンプとゼンマイの振動など、電子的な装置ではなく機械的な装置によって反復運動する時計。","ジャパンナレッジ[日本大百科全書（ニッポニカ）]
https://japanknowledge.com/psnl/display/?ph=1&kw=%E6%A9%9F%E6%A2%B0%E6%99%82%E8%A8%88&lid=1001000061760","ジャパンナレッジ[デジタル大辞泉]
https://japanknowledge.com/psnl/display/?ph=1&kw=%E6%A9%9F%E6%A2%B0%E6%99%82%E8%A8%88&lid=2001022833500","ジャパンナレッジ[コウビルド米語版英英和辞典]
https://japanknowledge.com/psnl/display/?ph=1&kw=%E6%A9%9F%E6%A2%B0%E6%99%82%E8%A8%88&lid=4006100845300",1898,,,,,,,,,,,,,,,,
"http://vocab.getty.edu/aat/300201686","self-winding clocks","<clocks by movement>, clocks, <timepieces by form>, timepieces, <measuring devices for extent>, measuring devices (instruments), Measuring Devices (hierarchy name), Furnishings and Equipment (hierarchy name), Objects Facet","Clocks rewound automatically either by a system of weighted levers or by electric motors.","自動巻き時計","時計の巻き戻しは、重りの付いたレバーまたは電動モーターによって自動的に行われる。","ジャパンナレッジ[小学館 和伊中辞典]
https://japanknowledge.com/psnl/display/?ph=1&kw=%E8%87%AA%E5%8B%95%E5%B7%BB%E3%81%8D%E6%99%82%E8%A8%88&lid=42421SHJI01492600#200","ジャパンナレッジ[小学館 ランダムハウス英和大辞典]
https://japanknowledge.com/psnl/display/?ph=1&kw=%E8%87%AA%E5%8B%95%E5%B7%BB%E3%81%8D%E6%99%82%E8%A8%88&lid=40010RH011728000","ジャパンナレッジ[日本大百科全書（ニッポニカ）]
https://japanknowledge.com/psnl/display/?ph=1&kw=%E8%87%AA%E5%8B%95%E5%B7%BB%E3%81%8D%E6%99%82%E8%A8%88&lid=1001000031018",1899,,,,,,,,,,,,,,,,
"http://vocab.getty.edu/aat/300014922","plaster (composite coating)","<coating by composition or origin>, coating (material), <materials by function>, materials (substances), Materials (hierarchy name), Materials Facet","Refers to a soft, plastic material that can be spread or daubed on a wall, ceiling, or other surface, where it afterwards hardens. In the context of art and architecture, it generally refers specifically to a mixture of water, lime, and sand, often combined with other materials, such as animal hair, to give the resulting material strength, texture, and if the surface is to be painted, porosity.","漆喰、石膏、プラスター","壁や天井などの表面に塗り広げたり、塗りつぶしたりして、その後固まる柔らかい可塑性の材料を指す。美術や建築の分野では、特に水、石灰、砂の混合物を指すことが多く、動物の毛など他の材料と組み合わせることで、出来上がった材料に強度や質感、また表面を塗装する場合は多孔性を持たせる。","ジャパンナレッジ[日本大百科全書（ニッポニカ）]
https://japanknowledge.com/psnl/display/?ph=1&kw=%E3%83%97%E3%83%A9%E3%82%B9%E3%82%BF%E3%83%BC&lid=1001000202910","ジャパンナレッジ[世界大百科事典]
https://japanknowledge.com/psnl/display/?lid=102006605000","ジャパンナレッジ[デジタル大辞泉]
https://japanknowledge.com/psnl/display/?ph=1&kw=%E3%83%97%E3%83%A9%E3%82%B9%E3%82%BF%E3%83%BC&lid=2001016300800",1905,,,,,,,,,,,,,,,,
"http://vocab.getty.edu/aat/300014974","varnish","<coating by composition or origin>, coating (material), <materials by function>, materials (substances), Materials (hierarchy name), Materials Facet","A solution of a resin in a volatile solvent or a drying oil, which when spread out in a thin film, dries and hardens by evaporation of the volatile solvent, or by the oxidation of the oil, or both; applied as a protective coating or to enhance the appearance of the surface underneath.","ニス、ワニス","揮発性溶剤または乾燥油に樹脂を溶かしたもので、薄膜状に広げると、揮発性溶剤の蒸発、または油の酸化、あるいはその両方によって乾燥・硬化する。保護コーティングとして、あるいは下地の見栄えを良くするために施される。","ジャパンナレッジ[日本大百科全書（ニッポニカ）]
https://japanknowledge.com/psnl/display/?ph=1&kw=%E3%83%AF%E3%83%8B%E3%82%B9&lid=1001000244035","ジャパンナレッジ[世界大百科事典]
https://japanknowledge.com/psnl/display/?lid=102008373000","ジャパンナレッジ[デジタル大辞泉]
https://japanknowledge.com/psnl/display/?ph=1&kw=%E3%83%AF%E3%83%8B%E3%82%B9&lid=2001019844200",1908,,,,,,,,,,,,,,,,
"http://vocab.getty.edu/aat/300015012","ink","<coating by form>, coating (material), <materials by function>, materials (substances), Materials (hierarchy name), Materials Facet","A fluid medium used for drawings or tracings. An opaque, usually black, pigment is mixed with a vehicle such as water to produce a fluid which can be applied with a pen or brush. Through the end of the 19th century, ink was supplied dried in stick or block form which was ground and mixed with water as needed. At the beginning of this century prepared ink became popular.","インク","素描やトレースに使われる液状の媒体。通常は黒色をした不透明な顔料を水などの媒材と混ぜて、ペンや筆で塗ることができる液体を作る。19世紀末までは、乾燥させた棒状のインクが供給され、必要に応じて粉砕し、水と混ぜて使用していた。19世紀初頭に、調合インクが普及した。","ジャパンナレッジ[デジタル大辞泉]
https://japanknowledge.com/psnl/display/?ph=1&kw=%E3%82%A4%E3%83%B3%E3%82%AF&lid=2001001291800","ジャパンナレッジ[日本国語大辞典]
https://japanknowledge.com/psnl/display/?ph=1&kw=%E3%82%A4%E3%83%B3%E3%82%AF&lid=20020058f7a3SqI83d40","ジャパンナレッジ[角川類語新辞典]
https://japanknowledge.com/psnl/display/?ph=1&kw=%E3%82%A4%E3%83%B3%E3%82%AF&lid=20032961000#961b00_00100",1910,,,,,,,,,,,,,,,,
"http://vocab.getty.edu/aat/300139518","tusche","<coating by form>, coating (material), <materials by function>, materials (substances), Materials (hierarchy name), Materials Facet","The greasy liquid used with pen or brush in lithography.","解墨","リトグラフでペンや筆を使って塗る油性の液体。","ジャパンナレッジ[日本国語大辞典]
https://japanknowledge.com/psnl/display/?ph=1&kw=%E8%A7%A3%E5%A2%A8&lid=200203021194DnkOUAvK","ジャパンナレッジ[理化学英和辞典]
https://japanknowledge.com/psnl/display/?ph=1&kw=%E8%A7%A3%E5%A2%A8&lid=40100t017460","ジャパンナレッジ[小学館 ランダムハウス英和大辞典]
https://japanknowledge.com/psnl/display/?ph=1&kw=%E8%A7%A3%E5%A2%A8&lid=40010RH183588000",1913,,,,,,,,,,,,,,,,
"http://vocab.getty.edu/aat/300013055","indigo (colorant)","<colorant for dye and pigment>, colorant (material), <materials by function>, materials (substances), Materials (hierarchy name), Materials Facet","A natural dark blue colorant obtained from the tropical Indigofera tinctoria plants. The use of indigo was first mentioned in Indian manuscripts in the 4th century BCE; it was first exported to Europe in Roman times. The natural material is collected as a precipitate from a fermented solution of the plant, where the coloring component, indigotin, is extracted as a colorless glycoside that turns blue with oxidation. Indigo is a fine, intense powder which may be used directly as a pigment in oil, tempera, or watercolor media. Since the exposed pigment can fade rapidly in strong sunlight, it is rarely used in art or fine textiles today. However, it is still used to dye jeans, where its fading and uneven coloring have become favorable characteristics.","インジゴ","熱帯産のコマツナギという植物から得られる天然の紺色着色料。インジゴの使用は紀元前4世紀のインドの写本で初めて確認され、ローマ時代に初めてヨーロッパに輸出された。この天然素材は植物の発酵液から沈殿物として採取され、着色成分であるインジゴチンは無色の配糖体として抽出され、酸化により青色に変化する。インジゴは細かく色の濃い粉末で、油彩、テンペラ、水彩などの媒体に顔料として直接使用することができる。露出している顔料は強い日光に当たると急速に退色するため、現在では美術品や高級織物に使われることはほとんどない。しかし、色あせや色むらが好まれるジーンズの染色には今でも使われている。","小学館　ランダムハウス英和大辞典","プログレッシブ英和中辞典","医学英和辞典",1948,,,,,,,,,,,,,,,,
"http://vocab.getty.edu/aat/300013085","kermes (colorant)","<colorant for dye and pigment>, colorant (material), <materials by function>, materials (substances), Materials (hierarchy name), Materials Facet","Colorant made from kermesic acid that is extracted from the dried bodies of female kermes insects. Kermes dye was used since ancient times. It contains 18-32% tannins and is used for making a dark color leather.","ケルメス","ケルメスという昆虫の雌の体を乾燥させたものから抽出されるケルメス酸から作られる着色料。ケルメス染料は古代から使われていた。タンニンを18～32％含み、濃い色の革を作るのに使われる。","小学館　ランダムハウス英和大辞典","プログレッシブ英和中辞典","小学館　独和大辞典",1949,,,,,,,,,,,,,,,,
"http://vocab.getty.edu/aat/300013609","logwood (colorant)","<colorant for dye and pigment>, colorant (material), <materials by function>, materials (substances), Materials (hierarchy name), Materials Facet","A blackish blue or blood red natural colorant extracted from the logwood tree, Haematoxylon campechianum, of Central America, Mexico, and the West Indies. It was formerly used to make black ink, and is still used to dye textiles black. ","ロッグウッド","中米、メキシコ、西インド諸島のログウッド、アカミノキから抽出される黒みがかった青または血のような赤の天然着色料。かつては墨汁の原料として使用され、現在でも繊維の黒染めに使用されている。","小学館　ランダムハウス英和大辞典","プログレッシブ英和中辞典","世界大百科事典",1951,,,,,,,,,,,,,,,,
"http://vocab.getty.edu/aat/300013062","madder (colorant)","<colorant for dye and pigment>, colorant (material), <materials by function>, materials (substances), Materials (hierarchy name), Materials Facet","A natural organic colorant extracted from the roots of any of several species of the genus Rubia, having a reddish color. Madder has been used as a colorant for dyeing textiles since ancient times in India, Persia, and Egypt. It has been largely replaced as a dye and a pigment by synthetic alizarin. Used for dye and lake pigment preparation.","マダー, アカネ","ルビア属の数種の根から抽出される天然有機着色料で、赤みを帯びた色をしている。インド、ペルシャ、エジプトで古代から織物を染める着色料として使用されてきた。現在、染料や顔料としては合成アリザリンに大きく取って代わられている。染料やレーキ顔料の調製に使用される。","小学館　ランダムハウス英和大辞典","プログレッシブ英和中辞典","理化学英和辞典",1952,,,,,,,,,,,,,,,,
